id,text,average,label
1161418562805862400,i hate straight people and that thing they do..... fuck str8 people,0.7142903478702098,2
1161433509891911682,white girls are fr ruining the art of having clean ass forces... itâ€™s sadğŸ˜©,0.7234409148181709,2
1161435853694128128,"Them the worse kind of niggas, they believe their own lies@Kii__Goddess Lmao no fr ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­",0.7451721224942853,2
1161442577536692224,White people really be putting they parents in nursing homes and shit atleast put them in the Nottingham tf,0.7230666518439977,2
1161422558207471616,"@USER @USER crazy bc me and my girl friends regularly confront men for being creepy/touching one of us, these men just cowards lmao",0.7365063334290857,2
1161448118405279745,"My bitches hustle make money together , your bitches birds and they flocking together  ğŸ¤¡",0.7080697374164804,2
1161450396684050434,Sick of these niggas ğŸ¤®,0.8345609618118051,2
1161451118167285760,some of these niggaz is just pussy. smh,0.7135324782444975,2
1161423210891632642,To All my real niggas... stop putting good dick in these toxic ass women! Gone fuck us up in the long run..,0.7267004444764741,2
1161455055607947267,Men are so funny ğŸ˜­ notice the dumbest shit,0.7023463248622338,2
1161274128986492928,bitches who went through the namsong phase are another level of bitches,0.726761868947954,2
1161407251007049729,Hookah is just fancy cigarettes &amp; grown men be smoking it like some bad bitches,0.7517893031369556,2
1161487133477150727,@USER @USER So sad to see these kind of threats. These people are sick,0.7081462402039913,2
1161489600071815169,these niggas so fake but they be quick to buck,0.748183043436982,2
1161491540063244289,Niggas still tryna fuck as many bitches as they can. We not 15 anymore bro,0.7629567146387142,2
1161494758642114560,&amp; they talk the most shit ğŸ˜‚So many of these young niggas can barely spell ğŸ¥´,0.7835349869718078,2
1139620635976638465,these bitches be weird as hell for no reason,0.7525985825625991,2
1161502099689136128,I only fuck with black bitches that act right or ghetto bad bitches tryna elevate from that life,0.7673670342998826,2
1161503479829008385,Niggas be actin like bitches and bitches be lovinâ€™ these niggas. Wassup w these bitches,0.8490234144786589,2
1161519027023482880,"now why white gays think they the shit cus they get rts on twitter, get a job instead ğŸ˜­ğŸ˜­",0.7633404946068185,2
1161519870443425793,niggas canâ€™t come up in SA cause you bitches hate to see niggas do better for themselves. grow tf up &amp; get some fuckin money.,0.7648769737172278,2
1161515754359021568,Niggas really be acting like bitches but claim they the realist niggas out stop that cappin,0.7911735585944312,2
1161526883286208513,No wonder why these niggas 20 w white hairs  Stressing like they 40 and some change.  Itâ€™s lonely in this game...,0.7503627054369953,2
1161527994290180096,@USER Ridiculous post. The only Hate going on is the hypocrite democrats and socialist people.,0.7323162360296354,2
1161535469085237250,@USER These online radical feminists are the funniest to watch lmao ğŸ¤£ they literally pluck shit out of their arse,0.7848296782797008,2
1161542070437404674,All of these niggas they old news all of these bitches been ran thru,0.7844120614456991,2
1161560475903152128,@USER Remain liars should face prosecution for their lies and hate speech,0.7165911818005507,2
1161327493774761984,"Nigerian women are fucking retarded, it's not even bants.",0.7817051875685047,2
1161376374151680001,Men so surprised at women fuckin cucumbers but they wont tell us they fuck socks full of Vaseline heated in the microwave.,0.7157386837777313,2
1161588358998573058,Say it louder for the bitches in the back ğŸ—£Niggas really be acting like bitches but claim they the realist niggas out stop that cappin,0.7498842386920003,2
1161761642327265281,damn the Winchesters really are dramatic bitches,0.7544123245643874,2
1161771113015390209,@USER Iâ€™m so sick of these racist bitches!,0.7558910240396701,2
1161775936511107072,Niggas really be having sex... pauseğŸ¤šğŸ½(excuse me) RAW sex with some of these questionable ass creaturesâœŒğŸ½,0.7587903594407828,2
1161778901770805253,@USER Why are conservatives so fucking weird and angry,0.7348306382896272,2
1161788930246811648,"These bitches wack, these bitches garb (Garb), they diss me, I disregard Bet you if I had a dick, these bitches couldn't get it hard",0.7162800579708779,2
1161449642497675264,Niggas love fucking with ugly bitches ğŸ¥´ğŸ¤®,0.7816770029117723,2
1161791258509172744,Iâ€™ll say it for her ... what the fuck is going on with these Republicans@vplus @USER Very human reactionâ€” these people are ludicrous,0.7344128677709614,2
1161790293269782529,A white man shot 6 cops where the fuck are the blue lives matter pos?????? Oh thatâ€™s right they only care about being racists. My bad.,0.7132290223614903,2
1161797302459273217,bitches really get bbls and swear theyâ€™ve been in the gym all their life lollllll,0.7419024559415865,2
1161808970727743488,@USER I feel that sis. They needa begin deactivating these niggas who arenâ€™t active ğŸ˜‚,0.7013684954398156,2
1161499048924340225,Bitches need to stay in their fucking lane,0.7322113130230491,2
1161812540457914368,These niggas be some real certified goofs,0.8087511290684851,2
1161815145162530816,"All the Niggas had Bitches when I was browimb up, now all the Bitches got Niggas.",0.7832107732775857,2
1161819230414737409,"My bitches hustle, make money together your bitches birds and they flockin together!",0.7267726104135923,2
1161819523722485761,Sky be talking to them like they niggas off the street ğŸ¥´ #BlackInkCrew,0.7171241384866279,2
1161820929246158848,white midwestern women are having a competition to see who can fit the most ys into their kids dumb fuckin name,0.8193784199270464,2
1161841632255315979,Bout to start testing these niggas chins ..ğŸ‘ŠğŸ½,0.7783974674463798,2
1161848201122631682,Bruh i swear no black men in San Antonio fuck with black women . All Iâ€™ve seen is them pull up with white bitches,0.7808071630007698,2
1161853469537513472,Girls be like â€œ yâ€™all niggas are cheaters ğŸ™…ğŸ¾â€â™€ï¸ğŸ§¢ Guys be like â€œ yâ€™all bitches all whoresâ›½ï¸  What is it thenğŸ¤·ğŸ¾â€â™€ï¸,0.7457185660269023,2
1161859703791652865,White men be cheating on white women and dare them to get mad. Like will dead ass strangle them and throw them in a river lmao,0.7826614711531494,2
1161857286744055808,most bitches win they fights cause the bitch they fighting barley know how to fight no cap,0.7024121470721121,2
1161869609777029120,white kids are weird as fuck yâ€™all,0.7156187790378126,2
1161861674309210113,bitches really be spilling their whole life story the first chance they get...Iâ€™m bitches ğŸ¤¯,0.7570490653834945,2
1161871215012790273,Ofn They got some in common they both bitches and they like to gossipWen Niggas Sneak Diss To Bitches Dat Shit Get Under My Skin,0.7964121428771128,2
1161809660065665025,yâ€™all be condemning white ppl on twitter but be fucking em irl ğŸ¤¦ğŸ½â€â™‚ï¸,0.7222781351544145,2
1161886846504361984,they always b cheating with the ugly fat bitches,0.7170691383386572,2
1161804982137556994,"STOP CALLING THEM ""ALGORITHMS"", THEY'RE NOT ALGORITHMS, THEY'RE FUCKING *MODELS*",0.7206109048341162,2
1161876303131398149,Hate when stupid niggas ask questions and they already know the fucking answer,0.713028298305211,2
1161903045367750661,@USER Hypocrites the lot of them they should fuck off to spike Ireland and kill each other #AntifaTerrorists,0.7528022456191101,2
1161912395045859338,I swear dude some of these bitches are SO fucking weird !!!!,0.7702963148126499,2
1162246920368091136,bruh where do white people be getting all that fucking money ğŸ˜­,0.7469401195551649,2
1162230600574492674,LOL these bitches be wearing fake lashes? hahahah,0.7758795247804677,2
1162247737519140865,@USER @USER These Islamists are sick and pathetic folks.,0.7558453842493322,2
1162254284743831553,All the ugly women awake rn,0.7109601598502299,2
837997209249591297,@USER Dems are beyond disgusting they are anti American. They put a gay and trannie in the White House. They are bottom feeder scum,0.7141805867933851,2
1162272318279712773,Ugly bitches horny on the tl? goodnight,0.7486015869407099,2
1162308458621747200,boys are fucking annoying unless theyre bts. istg i hate some of them so much it fucking annoyed me,0.7172505789399014,2
1162339210864582662,"idk how bitches be settling, all these dudes the same ğŸ¤¡",0.7719596891869047,2
1162352065915416576,"funny how virgo men are lit rally the devilâ€¦.... but virgo women can stay, they're just on thin fucking ice",0.7283482018682386,2
1162374539235512320,White racist people have the worst taste in music,0.7494897296806828,2
1162345239283163139,Twitter makes u realize most of the world is some fuckin idiots &amp; most of yâ€™all thought process trash,0.7153979691991171,2
1162391844837310465,Had to cut some of these niggas off cause they donâ€™t be getting no money,0.7392363945294087,2
1162364697779351552,Fuck white supremacy and these brained washed baboons lbs,0.7686535335189983,2
1162406709563801600,im at the doctors office and these old white people keep staring at me bitch mind ur business,0.7100182374963266,2
1162406531100340224,Yes We Desperately Need More Anime Twitter Mfs Who Type Like They Are Black And Constantly Say Shit Like â€œLETS GOOOâ€ And â€œOh We Lit?â€,0.7383274773429198,2
1162411931631796224,NIGGAS and BITCHES only hate when they see you doing better period donâ€™t hate appreciate hatin ass niggas and bitches ğŸ˜‚ğŸ˜‚,0.7316747932518832,2
1162412384696147969,All these lil bitches trying to get ass.... None of the leg machines open,0.7094036293183349,2
1162419594671329282,niggas hate the fact that im not one of these bitches that need em ğŸ¤·ğŸ½â€â™€ï¸,0.7720180504731162,2
1162420857618280450,"youre the only one, cause ion trust these bitches",0.7291373987001144,2
1158939032216375304,Make Racists Afraid To Get Hit In The Teeth For Acting Like Assholes In Public Again,0.7524495705659818,2
1159204568439427072,what the fuck is up with these women abusing their animals yall hoes wild,0.7096105385221094,2
1159206451677544448,"@USER @USER Because those crooked self righteous democrats are hypocrites, they are all alcoholics and heavy smokers.",0.7754461737700403,2
1159141874373931009,"Niggas had to be bald by force uno, EA are a bunch of evil bastards",0.7534148554268449,2
1159210042425511942,bitches trynna be me and bitches trynna scam me.... bitches be crazy on god,0.7513961520035801,2
1159210452968251393,forex niggas would rather harass niggas who wouldnâ€™t do it than the niggas interested,0.7248622317563428,2
1159211207716409347,Niggas Be Postin Bitches For Their WcW When They Be Fuckin Other Niggas On The Side And Not Posting You Lmao,0.7670703034846756,2
1159211878159147008,Yâ€™all feel better than bitches cause of nail length LMFAOO,0.7284502572238648,2
1159211411760922624,Yâ€™all ladies be careful out here these niggas be having secret bmâ€˜s and girlfriends and some mo shit.,0.7045319630665374,2
1159222213524037635,@USER @USER But white people are the racist onesğŸ™„,0.7273670312315254,2
1159227712457859072,@USER @USER Just like that . These hypocrites ...ğŸ¤£,0.7335871593390395,2
1159217001132199936,These niggas &amp; bitches get lamer by the day,0.8065564046484899,2
1159228078373183490,theyâ€™re called superm because they be in all these bitches mouth ğŸ˜­,0.7701129115198796,2
1159187635652497408,niggas hate sex workers more than they hate 12. streets is DONE,0.7611791845954309,2
1159237934572167173,Guess what Mimi....it isyes black women coddle the fuck outta their sons but i refuse to believe it's the norm that they dog their daughters,0.7641911011681612,2
1039538958370304001,These niggas really water boys but they swear they in the field ğŸ¤«,0.7711075115410926,2
1159243990400733185,no more bday letters for these bitches,0.7663753669760118,2
1158942420199006208,why all the bitches who hate me look like they hate showering too,0.749352151709004,2
1159252790163603456,Majority females fuck up they own relationship...it really ainâ€™t hard to please niggas,0.7437809065936765,2
1159255801531207681,Niggas is skipping practice for sum pussy and they didnt even get any???? Swear yall niggas move differentğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£,0.7554284098589998,2
1159264236620718082,Bitches will party 90% of they pregnancy &amp; wonder why the baby up @ 2am....... Bitches he wanna go to Uncut ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,0.7124109176094617,2
1159264249149104129,Lord the booty holeğŸ‘you gave these women to shit out of...these niggas down here eating emğŸ¤£ğŸ¤£ğŸ˜­ğŸ¤¦ğŸ½â€â™‚ï¸ğŸ¤¦ğŸ½â€â™‚ï¸ğŸ¤¦ğŸ½â€â™‚ï¸ğŸ¤¦ğŸ½â€â™‚ï¸ğŸ¤¦ğŸ½â€â™‚ï¸ğŸ¤¦ğŸ½â€â™‚ï¸,0.7065794199667963,2
1159264253502734336,Some moms raised bitches instead of men.,0.8383655137940963,2
1159269126675849216,"On some real shit tho, I need to move ASAP. These niggas are nuts ğŸ˜’",0.7751001730753744,2
1159266601071468544,These niggas really be in your inbox &amp; posting they girl ğŸ¤¢ yâ€™all so filthy!,0.7145268482844787,2
1159270209837862912,@USER Delusional liars. Democrats are so filled with hate they are not capable of processing information,0.7651548193373826,2
1159270679470051334,Yâ€™all Bitches Think White Men So Faithful Whole Time He Fucking The Bitch With Terf Bangs,0.7211181703972477,2
1159187515145932801,I hate calling the women bitches but the bitches love it,0.7742747586006093,2
1159275905333825536,actually find it highly disgusting that some of these moms are all over boys their daughters age,0.7451505001449535,2
1159282997390172161,loyal niggas exist it's just the niggas these bitches be with ain't loyal.Niggas be Acting loyal honestly,0.8040699170521548,2
1159265491187372035,Hate the stuck up bitches that swear they canâ€™t speak to nobody,0.7213219948445693,2
1159284549630562304,Tired of fucking w/ these lame niggas,0.7471913080496488,2
1159143808719904768,"Every single day i see some shit that makes me hate guys even more than i already do, the majority of yall really are fucking stupid huh",0.7211434521130541,2
1159291904875540481,the news hate to call white killers terrorist and racists,0.7896933557301946,2
1159293139372449793,People always tryna quote some shit from the internet and dont even kno wat da hell it meansğŸ˜…i hate fake smart folks,0.7064255097666394,2
1159300265662734337,"I be sooooo into niggas till they say some bout sex, boy go to hell ğŸ—£",0.7220544876083621,2
1159301784038465537,why crabs walk sideways  who taught these niggas how to walk,0.7138119015294275,2
1159309350424535040,@USER @USER The Democrats are divisive hypocrites.,0.7421860785571008,2
1159246262748798977,Niggas forever fwm bc Ian ever showed em shit less than realâ€¼ï¸ yâ€™all bitches be the only thing hatinğŸ¤·ğŸ½â€â™€ï¸,0.7203197603016163,2
1159239508778295296,#WhiteNationalistsProblems All your friends are a bunch of White Nationalist assholes,0.7718193479535362,2
1159333677542678528,when tf are these bitches gonna come back ??????????? what the fuck,0.7122816160396244,2
1159339222119145474,these bitches hitting .Real niggas casually sit in the house and eat sunflower seeds .,0.7420302857415721,2
1159340712313479168,@USER Thatâ€™s because most white people that says ğŸ’©like this is hypocritical!,0.7126217053702042,2
1160041256652873728,These people are all over the place and they have a right to free speech.@angel28kc How did this hateful bigots ignorant nonsense end up on my twitter feed? Jesus is weeping over this hateful uninformed ugliness.,0.7135616961264104,2
1160047104464752641,@USER Lmao thatâ€™s all they talk about when they get fucked and ducked. Love yourself cause these niggas ainâ€™t shit,0.7131544585053011,2
1160047829160779776,Who be giving these niggas this status like they cant get touched,0.7538839352920569,2
1160047053403250689,@USER Democrats are not happy unless blacks &amp; whites hate each other!! #racebaiting #pathetic #Shameful,0.7836726283116584,2
1160046051119833088,The girls are upset this is REAL female unity now a bunch of hating ass bitches tryna gang up on one female.,0.7329029076981058,2
1160052593420394505,mona lisa out the frame on these niggas,0.7138692256397525,2
1160053277486133248,"bitches learn how to woah and start calling black women ""sis""",0.7830242602291301,2
1160067626464419840,â€˜ i been said these niggas going be the death of some you bitches.,0.7395926528915505,2
1160015135840202753,some of yâ€™all need to stop fuckin with underage bitches ğŸ˜‚ğŸ¤¡ @USER,0.7127411394572513,2
1160074091879120902,@USER @USER @USER This is disgusting with all the old gop and just as disgusting and the white young men.,0.7369073782350339,2
1159975485922668545,"the voice of mario just said â€œold white men can go fuck off and leave it to women, poc, and people who have real world experienceâ€ and i-",0.7582375302023346,2
1160080166913216512,I be mad my niggas good date ugly bitches but them bitches be paper up.,0.7093058045136974,2
1159825929067216896,MNET treats Loona like shit and copies everything they do....black women can never win,0.7643963863585852,2
1160086801408823296,Bitches be liars and they think I believe them ğŸ˜­ yeah aight,0.7854105856471627,2
1160107711322906624,These bitches be so mad and burnt ğŸ¥µ tf out ğŸ¤¢ğŸ¤®,0.7407500376629563,2
1159954284508844032,the people who say shit like bi women always end up with men are the same people that say theyâ€™d never date a bi woman,0.7517863964770839,2
1160121313912074240,"@USER @USER well, white men and a lot of men in general are irritating as fuck so iâ€™d rather not ğŸ¤·ğŸ»â€â™€ï¸",0.7463094449973053,2
1160124840348532736,Women only got pussy so thatâ€™s all we could getLmfao these niggas be horny fucks all they want is a nutğŸ¤·ğŸ½â€â™€ï¸,0.7394430776662592,2
1160126417469759489,"@USER @USER U fucking people deserve all the bangladeshi coming in to screw your women. Bloody traitors, chutiye saale",0.7051682949301235,2
1160135124899553280,I am soooooo soooooo bored of these men are trash tweets oh my GOD some girls are BITCHES too ffs,0.7919503009300286,2
1160000315065810945,"Iâ€™m starting to realize, women are shitty.",0.7239651170251794,2
